Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
1.8359375,-352217.537429,-40770.65477,-1247073.918232,-36087.517272,-1216482.247887,-1494490.026771,-1714385.594652,-2174757.859082,-3572458.216245,-2626133.456961,-2632600.263667,-2482400.296021,-2483070.848354,-74547.180479,-2546503.489793,-2523732.068984
1.83984375,-353384.834931,-42363.350673,-1247308.343328,-36878.232584,-1216462.93598,-1494471.251305,-1714291.717326,-2174758.931966,-3572421.738198,-2626069.620379,-2632518.188061,-2482362.74509,-2483332.631985,-75406.023908,-2546419.26842,-2523698.273146
1.84375,-354723.793831,-43986.623762,-1247658.639867,-37726.883617,-1216455.962235,-1494478.22505,-1714469.816025,-2174766.978594,-3572401.353407,-2626007.929564,-2632452.742154,-2482348.261159,-2483497.319638,-76595.851969,-2546336.656372,-2523672.523936
1.84765625,-356061.679847,-45242.434173,-1248038.977151,-38386.170672,-1216442.551189,-1494472.860631,-1714778.806541,-2174768.587919,-3572376.677081,-2625951.066727,-2632394.806432,-2482321.975508,-2483651.814896,-77695.021355,-2546248.679906,-2523639.264541
1.8515625,-357233.268885,-46366.816326,-1248295.396363,-38933.877818,-1216438.796096,-1494473.397073,-1714825.476983,-2174780.926082,-3572352.537197,-2625917.807331,-2632350.281757,-2482303.736484,-2483699.02178,-78412.244131,-2546194.499277,-2523624.244168
1.85546875,-358325.464526,-47828.620413,-1248450.964505,-39656.465013,-1216428.067258,-1494469.105538,-1714683.319889,-2174786.826943,-3572331.079523,-2625863.626702,-2632289.663826,-2482283.351694,-2483699.02178,-79167.554279,-2546136.563556,-2523602.786494
1.859375,-359552.307076,-49383.228944,-1248684.853159,-40464.882906,-1216415.192654,-1494472.324189,-1714777.197215,-2174786.826943,-3572316.05915,-2625794.962143,-2632224.75436,-2482263.503344,-2483733.890502,-80245.26599,-2546058.779485,-2523573.818633
1.86328125,-360796.852207,-50582.176516,-1248971.313116,-41102.175844,-1216401.245165,-1494472.860631,-1715042.199497,-2174785.754059,-3572292.99215,-2625741.854398,-2632171.646615,-2482243.654995,-2483785.388921,-81311.17598,-2545981.531856,-2523546.460098
1.8671875,-361869.735941,-51533.824388,-1249160.677095,-41570.489594,-1216399.099398,-1494474.469957,-1715091.015707,-2174799.701548,-3572267.24294,-2625716.105189,-2632136.241452,-2482227.561739,-2483784.316037,-81977.97322,-2545933.78853,-2523537.340586
1.87109375,-362796.707487,-52764.958473,-1249212.711956,-42173.450252,-1216393.198537,-1494471.787747,-1714911.844124,-2174810.430385,-3572256.514103,-2625673.726281,-2632085.279475,-2482211.468483,-2483843.324643,-82581.47032,-2545884.97232,-2523525.002423
1.875,-363827.748755,-54139.858978,-1249321.073213,-42891.20947,-1216371.740862,-1494463.741119,-1714913.989891,-2174802.920199,-3572231.837777,-2625605.061722,-2632021.979335,-2482189.474367,-2483903.406132,-83482.156215,-2545814.161994,-2523493.888795
1.87890625,-364900.096047,-55209.52406,-1249508.291424,-43470.566686,-1216355.111164,-1494458.913143,-1715136.076824,-2174796.482896,-3572202.869916,-2625547.126001,-2631967.262264,-2482165.334483,-2483935.592644,-84461.162622,-2545734.232156,-2523461.702283
1.8828125,-365826.531151,-55955.714697,-1249630.063728,-43845.539551,-1216343.845885,-1494448.720747,-1715217.079546,-2174795.410013,-3572172.29273,-2625513.866605,-2631925.419799,-2482135.83018,-2483984.408854,-85060.368187,-2545676.832876,-2523436.489515
1.88671875,-366592.033695,-56935.793988,-1249609.142495,-44318.681278,-1216329.898397,-1494436.382584,-1715025.5698,-2174797.55578,-3572151.907939,-2625475.779232,-2631878.212914,-2482111.690296,-2483996.747017,-85515.270891,-2545632.308201,-2523416.641166
1.890625,-368375.702903,-59134.669201,-1249738.424985,-45488.124548,-1216347.064536,-1494479.297933,-1715138.222592,-2174838.325362,-3572161.027451,-2625413.551976,-2631823.495844,-2482120.273366,-2484153.924484,-87148.736375,-2545551.841921,-2523413.958956
1.89453125,-369211.479331,-59761.233301,-1249829.083661,-45809.989668,-1216327.216187,-1494460.522468,-1715263.749989,-2174829.742292,-3572125.085846,-2625377.610371,-2631781.653378,-2482087.550412,-2484202.740693,-87723.265615,-2545491.760432,-2523384.991096
1.8984375,-369877.203688,-60546.584194,-1249780.267451,-46186.571859,-1216330.434839,-1494464.277561,-1715096.380126,-2174845.835548,-3572111.138357,-2625363.12644,-2631758.049936,-2482081.11311,-2484218.833949,-88075.17148,-2545468.15699,-2523383.38177
1.90234375,-370576.187441,-61615.712835,-1249726.086822,-46736.424772,-1216330.97128,-1494471.251305,-1714973.534939,-2174856.564385,-3572113.284125,-2625325.039068,-2631719.962564,-2482080.576668,-2484375.474975,-88656.138021,-2545430.606059,-2523375.335142
1.90625,-371376.558706,-62519.080939,-1249778.121683,-47235.85215,-1216293.42035,-1494445.502096,-1715129.639522,-2174828.669408,-3572063.395031,-2625252.082974,-2631652.370888,-2482037.661319,-2484504.221023,-89460.800822,-2545342.093151,-2523325.98249
