Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
0.0,-1562.655158,-730650.452453,606527.4604,-821090.259682,-977099.892747,-980232.71325,-1207875.038132,0.0,-3121768.727513,-3128944.173925,-2869811.638571,-2852681.976876,-197123.074189,-2977081.772933,-2571850.368005,0.0
0.00390625,-287659.977396,-2577.066729,-742517.082991,547050.541288,-828583.816121,-986913.023819,-994013.904812,-1225548.65188,-3717934.276811,-3110530.270401,-3117688.014232,-2860167.486688,-2843423.526695,-175103.744877,-2962561.364479,-2567615.159466
0.0078125,-287606.869651,-2244.472771,-742553.024596,547205.036545,-828577.915261,-986900.685656,-994075.059184,-1225554.55274,-3717919.792881,-3110538.317029,-3117686.404906,-2860148.17478,-2843491.11837,-174663.326104,-2962551.708526,-2567608.722163
0.01171875,-287533.913557,-2341.032307,-742509.036363,547128.8618,-828573.623726,-986894.248354,-993906.079996,-1225558.844275,-3717913.355579,-3110527.05175,-3117666.556557,-2860132.081524,-2843186.955832,-174353.799147,-2962513.621153,-2567599.602652
0.015625,-287579.511115,-2649.486381,-742519.228759,546904.092658,-828580.061028,-986908.732284,-993903.397787,-1225564.208694,-3717918.183555,-3110505.594075,-3117647.781092,-2860131.008641,-2843155.842204,-174871.465548,-2962480.898199,-2567591.019582
0.01953125,-287637.983279,-2668.261846,-742593.794178,546722.238865,-828587.571214,-986919.997563,-994124.411836,-1225574.937531,-3717921.402207,-3110502.375424,-3117648.317534,-2860132.081524,-2843479.316649,-175088.724505,-2962471.242246,-2567586.728047
0.0234375,-287614.379837,-2603.888822,-742632.417993,546974.366543,-828606.346679,-986937.163703,-994223.653582,-1225606.587601,-3717929.448835,-3110528.124634,-3117672.457418,-2860138.518827,-2843606.989814,-174884.876595,-2962489.481269,-2567602.284861
0.02734375,-287537.66865,-2342.641633,-742583.601783,547133.689777,-828607.419563,-986935.554378,-994068.08544,-1225615.707113,-3717919.792881,-3110516.859355,-3117657.973487,-2860125.10778,-2843326.967159,-174677.273593,-2962490.017711,-2567599.602652
0.03125,-287551.079697,-2516.98524,-742570.727178,546912.139286,-828622.439935,-986957.548494,-994010.149719,-1225631.800369,-3717932.131044,-3110506.130517,-3117649.390417,-2860132.081524,-2843203.58553,-174784.025524,-2962489.481269,-2567603.357745
0.03515625,-287632.61886,-2571.165868,-742638.855295,546813.433983,-828632.095889,-986972.032424,-994212.388302,-1225640.383439,-3717935.886137,-3110497.011006,-3117645.098882,-2860132.081524,-2843488.972603,-174980.899689,-2962476.070222,-2567596.384
0.0390625,-287623.499349,-2236.426143,-742701.618993,546952.372426,-828634.241657,-986970.959541,-994357.764048,-1225652.18516,-3717927.839509,-3110509.349168,-3117653.681952,-2860126.180664,-2843696.575605,-174844.643455,-2962476.606664,-2567598.529768
0.04296875,-287532.840673,-2155.959863,-742675.333342,546977.048752,-828645.506936,-986972.568866,-994222.580698,-1225671.497067,-3717924.620858,-3110512.56782,-3117653.681952,-2860121.352687,-2843460.541184,-174600.562406,-2962487.871943,-2567608.722163
0.046875,-287539.814417,-2465.48682,-741466.729816,546787.684773,-825254.657895,-983612.297012,-991396.068501,-1222302.642143,-3714547.182864,-3107078.803429,-3114225.818423,-2856706.363762,-2840863.089664,-174645.087081,-2959094.340693,-2564213.581588
0.05078125,-287722.741094,-2618.372752,-738811.342575,546657.865841,-818521.239581,-977006.015421,-985707.102502,-1215604.628993,-3707887.793528,-3100270.283254,-3107511.712016,-2849997.621774,-2835845.748883,-174778.124664,-2952426.368287,-2557493.574321
